song_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels,agglo_labels,gaussian_labels,pca1,pca2
44,0.5597165991902835,0.5957791317115082,0.039240506329113925,0.11503288888946296,0.0,0.7482088024564995,0.8452261306532662,0.5208775979404624,6,7,3,-0.14422485748781,0.15403784725609038
45,0.7135627530364372,0.8084213750791516,0.043459915611814344,0.01331717075954033,0.004345177664974619,0.059467758444216985,0.7376884422110552,0.4744232790150197,7,6,7,-0.2755283535722841,0.039490915919393355
46,0.5971659919028339,0.876627377668773,0.036990154711673696,0.018059867934249022,6.558375634517766e-06,0.12487205731832138,0.6100502512562813,0.573706020292502,0,8,8,-0.23459164373600405,-0.1085777563902619
47,0.742914979757085,0.9297879385106838,0.05907172995780591,0.07668767768969054,0.0013604060913705582,0.035312180143295804,0.9055276381909547,0.5416794775896803,7,6,1,-0.37847803011704406,0.1947820919383454
48,0.8744939271255061,0.5165398051735657,0.051617440225035165,0.576184507791989,8.040609137055837e-05,0.08464687819856703,0.7587939698492462,0.5921996393055944,2,9,9,0.21723285102946505,0.4123053338334629
49,0.5404858299595142,0.32797026860225936,0.047116736990154715,0.05075420590458129,0.00216243654822335,0.2753326509723644,0.7708542713567839,0.6418478934253576,8,0,3,-0.003836898531486055,0.10030338615168832
50,0.4888663967611336,0.6780275465989929,0.04542897327707455,0.509584930445016,6.416243654822335e-05,0.2917093142272262,0.5045226130653266,0.5342407290983099,3,0,3,0.27489283117582525,0.04495096094186324
51,0.4767206477732793,0.5757185427145607,0.07158931082981716,0.8092830285063952,2.5888324873096446e-06,0.08300921187308086,0.664321608040201,0.6052507193237667,2,9,3,0.4698573278249685,0.33467238275562383
52,0.6892712550607288,0.3731065938453912,0.06075949367088608,0.6458113386547338,0.0,0.16069600818833163,0.4783919597989949,0.4216040346376765,1,5,9,0.5092718672824035,0.19544351606525812
53,0.4908906882591093,0.7231638718421247,0.04894514767932489,0.48334873330832956,0.0,0.6734902763561924,0.8844221105527638,0.6281956560645762,6,9,3,0.04036800975172439,0.32560997127392644
54,0.9352226720647774,0.855563759221978,0.11139240506329115,0.10796929735266277,1.4720812182741116e-06,0.11975435005117707,0.6733668341708543,0.5231583246524989,7,6,1,-0.25645644720262806,0.08115408270501678
55,0.7439271255060729,0.8615819359210624,0.048663853727144865,0.002913509510338919,4.0101522842639595e-06,0.10133060388945753,0.7618090452261306,0.580906141441768,7,6,1,-0.33509891157715266,0.04903211260023843
56,0.8168016194331984,0.8896667605167888,0.3867791842475387,0.003841867255175514,0.0,0.38792221084953943,0.7839195979899497,0.7366104821649005,7,1,6,-0.40882390615151065,0.06955065969256102
57,0.861336032388664,0.8084213750791516,0.11054852320675106,0.12108739592100597,1.350253807106599e-06,0.11156601842374617,0.7798994974874371,0.546094083418612,7,6,1,-0.25774489830941816,0.16139311306205184
58,0.5425101214574899,0.6078154851096766,0.04992967651195499,0.10393295933163409,1.0964467005076141e-05,0.24872057318321392,0.722613065326633,0.6719424724546034,8,8,3,-0.08887794440236463,0.044785663673419185
59,0.4534412955465587,0.31292482685454875,0.07763713080168776,0.8476282397061675,3.857868020304568e-06,0.0745138178096213,0.4050251256281407,0.7262990275935809,1,5,3,0.7452511452945366,0.169802538834243
60,0.7277327935222672,0.64091545695464,0.05288326300984529,0.8042376059801093,1.4517766497461929e-05,0.06448311156601841,0.7306532663316582,0.5886385851234207,2,9,9,0.3559853428057057,0.4439063517872338
61,0.6700404858299596,0.8936788783161783,0.04092827004219409,0.012913536957437462,0.0,0.44626407369498466,0.8271356783919597,0.5677862266133731,7,6,8,-0.372083603671268,0.07740817690762469
62,0.757085020242915,0.5526488653680712,0.12756680731364275,0.32996788850923997,1.4517766497461929e-05,0.08597748208802455,0.335678391959799,0.4780577569947639,3,1,3,0.24450706704139785,-0.0856408146670592
63,0.6912955465587045,0.7532547553375459,0.048663853727144865,0.06871591009815889,8.48730964467005e-06,0.24155578300921185,0.8452261306532662,0.47283090040520753,7,6,3,-0.26017452348533143,0.15359072943631058
64,0.8461538461538461,0.5456276592191396,0.13263009845288326,0.04066336085200961,0.0,0.072057318321392,0.5125628140703518,0.445260264417451,0,0,6,-0.04943443400492287,-0.056268929865678996
65,0.8137651821862348,0.8034062278299147,0.04289732770745429,0.27749549423586717,3.34010152284264e-05,0.20777891504605936,0.8301507537688441,0.45027143860164376,7,6,3,-0.15421749557305786,0.2695557640692343
66,0.3532388663967611,0.7973880511308304,0.10661040787623068,0.010289917243768824,0.00014010152284263958,0.07082906857727736,0.5447236180904522,0.6836902800658978,5,3,8,-0.12931882971536146,-0.22204736652124968
67,0.9625506072874493,0.6017973084105924,0.09634317862165964,0.1069602128474056,0.0,0.06059365404298874,0.8261306532663315,0.5738069780141616,8,0,1,-0.20212274090667715,0.2496647190109903
68,0.7105263157894737,0.6278760741066242,0.04191279887482419,0.07507314248127905,2.030456852791878e-05,0.06141248720573183,0.8030150753768844,0.5745366270025193,8,0,1,-0.17511432913890335,0.14508235525391688
69,0.7277327935222672,0.6178457796081505,0.05555555555555555,0.006889302461052164,3.15736040609137e-05,0.06366427840327532,0.6281407035175879,0.573453625988353,8,0,1,-0.14271650133061498,-0.025127890621731153
70,0.7125506072874493,0.24772791261446944,0.04177215189873418,0.6458113386547338,1.746192893401015e-06,0.07471852610030708,0.23718592964824117,0.39902162789737183,1,5,9,0.6832265887012094,0.0257795110999125
71,0.7459514170040485,0.7863547271825093,0.10928270042194094,0.006879211615999592,0.20304568527918782,0.5373592630501535,0.5899497487437185,0.4578570346881553,6,7,0,-0.23275175062291054,-0.08174884758078194
72,0.6396761133603239,0.8826455543678572,0.06511954992967652,0.014528072165848931,0.002131979695431472,0.10849539406345957,0.33969849246231154,0.5920114908243197,0,3,8,-0.12814003852988054,-0.3215051499701069
73,0.5809716599190283,0.23870064756584308,0.0669479606188467,0.3683130997090123,1.3401015228426395e-05,0.11668372569089047,0.12663316582914572,0.3855575390178649,3,2,3,0.5677780055831224,-0.23368825839686952
74,0.5678137651821863,0.5235610113224973,0.04472573839662448,0.22905943798352302,0.0,0.09416581371545546,0.23919597989949745,0.38530055572636784,3,2,9,0.2787007628510118,-0.2552493117041104
75,0.3967611336032389,0.6308851624561663,0.047116736990154715,0.724519930064793,3.817258883248731e-06,0.11975435005117707,0.7236180904522612,0.5713794037069839,2,9,9,0.3731110684102159,0.31325956708535085
76,0.5273279352226721,0.879636466018315,0.09606188466947961,0.01331717075954033,0.08182741116751269,0.08280450358239508,0.19999999999999998,0.8260498455805756,9,3,2,-0.05787021028713846,-0.47513961093057666
77,0.8228744939271254,0.7341971957904458,0.04219409282700422,0.06023960025399869,0.0013908629441624365,0.07226202661207778,0.7346733668341707,0.5966601350080077,8,0,1,-0.2329081268065758,0.09459034165795566
78,0.7510121457489879,0.5345943352708185,0.04050632911392405,0.46316704320318625,0.15025380710659897,0.05322415557830092,0.392964824120603,0.44694442277422636,3,2,0,0.32672396687402705,0.02877306364831511
79,0.4696356275303644,0.32195209190317514,0.058790436005625876,0.8849643664006828,0.0,0.068474923234391,0.307537688442211,0.4291988086988844,1,5,9,0.8265894159713179,0.12373283997123496
80,0.6983805668016194,0.6238639563072347,0.08748241912798875,0.2552956351202094,0.0,0.10644831115660183,0.5467336683417086,0.4682602690064383,0,1,1,0.07375535510145281,0.024448701630075176
81,0.645748987854251,0.8054122867296094,0.09578059071729957,0.024618917218420622,0.0,0.16069600818833163,0.7597989949748744,0.5875509951219063,7,6,8,-0.2757583786942269,0.038973565923780096
82,0.611336032388664,0.7903668449818988,0.14486638537271448,0.06841318474658174,0.15532994923857868,0.11770726714431934,0.3025125628140703,0.5784877451092867,9,3,0,-0.02650091905793983,-0.3199932415192239
83,0.6244939271255061,0.6599730165017402,0.0720112517580872,0.4984850008871871,0.0,0.2876151484135107,0.9537688442211054,0.5890561829721035,2,9,3,0.04227932879475116,0.442763533263164
84,0.6002024291497975,0.8365061996748779,0.04964838255977496,0.0490387622456441,0.0005928934010152283,0.10542476970317297,0.8170854271356782,0.6824696094312867,7,8,9,-0.2929204567755902,0.07832928714001008
85,0.7965587044534413,0.8505486119727412,0.07721518987341772,0.09232848752117664,0.0,0.1412487205731832,0.9517587939698491,0.5598059776149197,7,6,1,-0.36472451183524024,0.2634582006285827
86,0.6751012145748988,0.37410962329523856,0.07032348804500703,0.7921285919170233,0.0,0.08045035823950869,0.08271356783919596,0.5697136012996011,1,5,9,0.7864703914821676,-0.0650236029118163
87,0.5921052631578947,0.9759272932036629,0.10309423347398032,0.006818666545684163,5.289340101522842e-05,0.255885363357216,0.9628140703517587,0.7390564124214709,7,8,8,-0.46957910209459053,0.14855678960996666
88,0.6518218623481782,0.5967821611613555,0.30239099859353025,0.12209648042626313,0.0,0.2732855680655067,0.5567839195979899,0.6832497372804742,0,1,6,-0.02994319020925995,-0.053377568623772964
89,0.521255060728745,0.9107303789635837,0.05175808720112517,0.015940790473208972,1.9086294416243653e-05,0.4094165813715455,0.6402010050251256,0.6884903608320752,5,8,8,-0.2710665166428826,-0.11998267862828399
90,0.7338056680161943,0.8465364941733516,0.04880450070323488,0.366294930698498,0.0007269035532994923,0.1156601842374616,0.7145728643216079,0.4772592731961838,7,0,9,-0.04429397921761247,0.19146828752013645
91,0.7024291497975708,0.812433492878541,0.09296765119549931,0.1231055649315203,0.0,0.13203684749232342,0.8281407035175878,0.6331334064511983,7,6,1,-0.2540326420480241,0.15544202389320938
92,0.6417004048582996,0.5887579255625766,0.04219409282700422,0.2734591562148385,0.0,0.15660184237461616,0.6261306532663315,0.4847898014345174,8,0,9,0.07868599192208092,0.08711868948918466
93,0.38360323886639675,0.6659911932008244,0.04317862165963432,0.01684896652794042,0.0006893401015228426,0.08137154554759468,0.3025125628140703,0.5289817495973164,9,3,9,0.0573764925775182,-0.38266073529829026
94,0.45546558704453444,0.4433186553347074,0.04964838255977496,0.49747591638192995,0.0057258883248730965,0.12487205731832138,0.8160804020100503,0.9558034628498528,2,5,4,0.23302578188984507,0.305470665023293
95,0.6406882591093117,0.6750184582494508,0.3628691983122363,0.29969535335152486,0.0,0.19856704196519956,0.6623115577889447,0.3982139661240953,8,1,6,0.026456385895445078,0.11778380195539428
96,0.6852226720647774,0.9177515851125153,0.12827004219409283,0.0012182475415068747,0.9299492385786802,0.3172978505629478,0.5477386934673367,0.5732976004185156,4,4,0,-0.2835205397963221,-0.15930930458388026
97,0.77834008097166,0.7231638718421247,0.15330520393811534,0.49243049385564414,1.1065989847715736e-06,0.31115660184237465,0.8613065326633165,0.5647070161027565,2,9,3,0.014103671437635024,0.3955822791798781
98,0.6609311740890689,0.8244698462767095,0.046413502109704644,0.00020916303624970596,0.004771573604060914,0.07349027635619243,0.7658291457286431,0.5412664687283456,7,6,7,-0.2999128089608093,0.03679350877250309
99,0.42510121457489874,0.9719151754042734,0.08171589310829817,2.5913290095004094e-05,0.008741116751269035,0.37563971340839303,0.18291457286432158,0.7986581800993974,9,3,7,-0.09457952518737167,-0.5400120763505815
100,0.5364372469635628,0.5917670139121187,0.035161744022503515,0.18465971975220757,0.0023045685279187815,0.05680655066530194,0.43216080402010043,0.6617411535796395,9,1,9,0.11708544616620853,-0.1484172345567708
101,0.5495951417004049,0.9147424967629731,0.08452883263009846,0.001631972188662314,2.1319796954314716e-06,0.045547594677584444,0.8402010050251255,0.47602024661218,7,6,8,-0.3530544034213038,0.058481321067354264
102,0.7074898785425101,0.6820396643983825,0.03881856540084388,0.010017464427349387,0.0,0.10030706243602866,0.5809045226130652,0.43585742934106725,0,0,8,-0.14037173368566214,-0.07204133900077525
103,0.7773279352226721,0.7432244608390722,0.05949367088607595,0.023609832713163453,7.309644670050762e-05,0.23541453428863868,0.9547738693467336,0.5738987577611248,7,6,8,-0.3594387489070403,0.24114628704297458
104,0.6366396761133604,0.7231638718421247,0.040365682137834036,0.03985609324780387,0.0,0.3449334698055271,0.7909547738693467,0.7340131153258409,7,8,3,-0.2492347734201692,0.07265524823400382
105,0.42611336032388664,0.661979075401435,0.057243319268635726,0.15337810008923536,0.4507614213197969,0.08474923234390991,0.514572864321608,0.5482004286114183,4,4,0,0.041434585872437424,-0.13415623546694622
106,0.3805668016194332,0.697085106146093,0.13122362869198312,0.13622366349986348,0.0,0.10030706243602866,0.30351758793969846,0.7779847920959281,9,2,6,0.10551967830381093,-0.33997758597317607
107,0.6609311740890689,0.8475395236231991,0.04950773558368495,0.22098676194146566,0.0,0.9303991811668372,0.5547738693467337,0.5648400967358532,6,7,3,-0.09783728581619489,-0.04765586270668154
108,0.21862348178137653,0.5456276592191396,0.06061884669479606,0.6690202822756487,0.0,0.8904810644831115,0.3025125628140703,0.34425206389705976,1,5,3,0.5854497726284466,-0.09666536863552089
109,0.7925101214574899,0.4362974491857758,0.08270042194092826,0.2845590857726673,0.0,0.072978505629478,0.514572864321608,0.490902332582269,3,1,1,0.18600203139987714,0.06499009854056415
110,0.7925101214574899,0.6720093698999087,0.06075949367088608,0.2008050718363223,0.0,0.26816786079836236,0.8462311557788944,0.4866621082725674,8,6,3,-0.14926371328111276,0.2566284933597718
111,0.7348178137651822,0.43228533138638625,0.189873417721519,0.7376380286331361,0.0,0.7001023541453427,0.34974874371859294,0.6609334918063631,1,5,5,0.5506553680351842,0.11821435321358265
112,0.5779352226720648,0.7161426656931931,0.042616033755274264,0.08072401571071922,0.0,0.47697031729785055,0.7447236180904522,0.564238939393244,6,8,3,-0.17971756783579562,0.04503564893107814
113,0.6558704453441295,0.7221608423922773,0.07032348804500703,0.00268142007412977,0.0,0.061105424769703175,0.5969849246231155,0.49566570144966104,0,0,1,-0.16643008258147296,-0.0839807625937179
114,0.9483805668016195,0.9829484993525945,0.06652601969057666,0.05711143828770145,0.00037868020304568525,0.015660184237461617,0.943718592964824,0.5598885793871866,7,6,1,-0.47782640935829535,0.26220108073795423
115,0.8491902834008097,0.7081184300944141,0.279887482419128,0.2098868323836368,0.0,0.23541453428863868,0.8432160804020099,0.4436311739088535,8,6,6,-0.17682285441167,0.2695668638921046
116,0.8623481781376519,0.592770043361966,0.0949367088607595,0.10393295933163409,0.4274111675126903,0.035619242579324466,0.8301507537688441,0.5304502255487281,4,4,0,-0.1849265797998758,0.22644329385944018
117,0.7105263157894737,0.589760955012424,0.04514767932489451,0.0812285579633478,0.019593908629441624,0.17604912998976457,0.7316582914572863,0.558654141790531,8,0,7,-0.12323566965355104,0.0939594642053393
118,0.5637651821862348,0.3811308294441702,0.03642756680731364,0.7830468313697088,0.06771573604060913,0.08894575230296828,0.571859296482412,0.4581186069670005,1,5,4,0.5843998834590929,0.30409396231282626
119,0.7621457489878543,0.8365061996748779,0.1617440225035162,0.2139231704046655,2.9746192893401013e-05,0.2528147389969294,0.8562814070351757,0.6053287321086854,7,6,6,-0.2334986417375562,0.23360557055790765
120,0.5263157894736842,0.3640793287967648,0.04022503516174402,0.07588041008548481,1.1472081218274112e-05,0.05005117707267144,0.2743718592964824,0.6021852757751945,9,2,9,0.23414287177408183,-0.29653066964672176
121,0.4473684210526316,0.5977851906112029,0.03952180028129395,0.03733338198466095,4.5279187817258875e-06,0.1637666325486182,0.49949748743718586,0.38278579065957513,0,1,9,0.010598726494544741,-0.18012703173059325
122,0.7085020242914979,0.466388332681197,0.5035161744022504,0.5489392261500456,0.0,0.607983623336745,0.722613065326633,0.4960787103109956,2,0,5,0.23807721501763446,0.3258366938132521
123,0.548582995951417,0.4453247142344021,0.04149085794655415,0.2139231704046655,0.052690355329949236,0.09211873080859773,0.8311557788944722,0.7880163184390099,8,0,4,0.019501667520727795,0.21086695307136316
124,0.7236842105263157,0.7352002252402932,0.36849507735583686,0.13521457899460632,0.0,0.14841351074718526,0.9015075376884422,0.4022935758766113,7,6,6,-0.24222107990960806,0.24650473576487741
125,0.714574898785425,0.72115781294243,0.08059071729957805,0.007121391897261313,0.0,0.026305015353121797,0.4974874371859296,0.578726372451391,0,1,8,-0.13355670872992031,-0.15034046569500287
126,0.5597165991902835,0.8455334647235043,0.06877637130801688,0.003095144721285209,0.0,0.0714431934493347,0.8381909547738693,0.8127693161949952,7,8,8,-0.3385045230851942,0.05628103377700677
127,0.6973684210526315,0.4824368038787549,0.11462728551336146,0.37234943773004103,1.0456852791878173e-06,0.0541453428863869,0.2844221105527638,0.3672337125366545,3,2,3,0.3534744024692749,-0.10687181253253741
128,0.7530364372469636,0.6990911650457877,0.08874824191279888,0.03935155099517529,0.0,0.16274309109518936,0.6864321608040201,0.5504719773487584,8,0,8,-0.19683993381005704,0.0319052591964617
129,0.45445344129554655,0.6007942789607451,0.051898734177215196,0.2129140858994083,0.0,0.3224155578300921,0.1658291457286432,0.6155851188318273,9,2,3,0.26019567287584583,-0.3781271427163533
130,0.38360323886639675,0.4954761867267708,0.03811533052039381,0.6912201413913064,6.426395939086295e-06,0.19651995905834183,0.2321608040201005,0.6532056371120585,1,5,9,0.635868402475098,-0.09252606421445941
131,0.8147773279352227,0.5596700715170028,0.057665260196905765,0.1654871141523214,2.2335025380710658e-05,0.0436028659160696,0.9698492462311556,0.5275040956712082,8,0,1,-0.1702050283016736,0.3654174618838023
132,0.8107287449392713,0.9638909398054945,0.0849507735583685,0.007716751755363042,7.817258883248731e-05,0.053121801432958034,0.9135678391959798,0.5524131189970308,7,6,1,-0.4636339142335051,0.17957910333386762
133,0.5354251012145749,0.12736437863278458,0.038537271448663854,0.6165478880022759,0.00011065989847715736,0.23029682702149434,0.5809045226130652,0.28933565230160657,1,5,3,0.6044952906643131,0.2654159603865853
134,0.5668016194331984,0.8274789346262515,0.04880450070323488,0.0007893866267725781,0.00249746192893401,0.0790174002047083,0.743718592964824,0.6547062359749074,7,8,8,-0.2795652267775409,-0.011020611124584745
135,0.7398785425101214,0.35605509319798584,0.08481012658227848,0.00871574541556764,5.218274111675127e-05,0.04698055271238485,0.5316582914572864,0.8063768568190056,8,0,6,0.018636624614920105,-0.07016978328645818
136,0.6508097165991903,0.7672971676354092,0.13122362869198312,0.0015815179633994556,0.009918781725888323,0.16069600818833163,0.8723618090452261,0.6331838853120282,7,6,7,-0.3287281088562046,0.12465040239501535
137,0.402834008097166,0.9297879385106838,0.07974683544303797,5.981852947164497e-05,0.0001796954314720812,0.0465711361310133,0.31256281407035175,0.35383845846736994,9,3,8,-0.08691544198718348,-0.40931978862254276
138,0.5981781376518218,0.9378121741094628,0.06722925457102673,0.0002838352896387365,0.000282233502538071,0.13306038894575228,0.7396984924623115,0.6426555551986343,7,8,8,-0.3428153318673274,-0.023318635460491177
139,0.6700404858299596,0.7121305478938036,0.051195499296765125,0.06084505095715298,0.0,0.10951893551688843,0.4673366834170854,0.559760087741438,0,1,1,-0.06986246047538236,-0.15971694230103745
140,0.25708502024291496,0.7632850498360196,0.06638537271448663,0.0006027059933000017,0.0004060913705583756,0.25895598771750256,0.4140703517587939,0.5449514255689196,5,3,8,-0.03807493435645626,-0.35126458335118865
141,0.8775303643724697,0.7161426656931931,0.0931082981715893,0.022600748207906283,0.7147208121827411,0.09416581371545546,0.6261306532663315,0.568915117501021,4,4,2,-0.2248970362229884,0.0014554929066213917
